line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M1,18,1800,,33.7360309864,57.033897,13000.7355813,.192239,.306822,.312382,.185977,.103375,.30927,199961,39078.4,.113559,.0890067,475.131,115.61224,0,0,50883.2,113483,107235,14251,188485,60928.3,107421,166716,0,85786.5,14768.1,0,76224.2,0,23807.2,83245.8,820309,49679.4,45590.7,1760600,168396,20588.6,,,,0,,0,0,0,,,,0,,,,,,0,0,0
M1,19,1900,,33.9864450547,58.504272,13337.0088867,.19477,.297822,.315004,.189878,.0949094,.355536,209701,40450.7,.117861,.0521056,558.463,116.0951,0,0,95072.5,147918,120917,15954.8,203641,65935.7,125689,216873,0,68613.7,12945.9,0,110577,0,15185.9,49861.2,912488,32076.4,39482.4,1815190,201661,9729.120000000001,,,,0,,0,0,0,,,,0,,,0,,,0,0,0
M1,20,2000,Pont de Neuilly,34.5188111851,59.094826,13679.5187988,.187449,.286563,.311271,.212482,.10273,.382417,219080,42093.2,.111931,.0477699,581.438,101.23835,0,531.292,110002,135876,133236,16645.5,165737,66347.60000000001,138273,217698,0,32772.1,10133.1,0,125522,0,3330.91,12031.2,810115,13684.7,36531.8,1697860,173952,2216.01,,,,0,,0,0,0,,0,,0,,,0,,,0,0,0
M1,21,2100,,34.4001104434,59.182693,13650.8874383,.192213,.270424,.311759,.222708,.110673,.409373,228301,43901,.107372,.0274575,552.121,78.312241,0,20543.4,100436,84949.39999999999,144443,16150.6,123048,62031.4,141915,189498,0,2813.46,6903.45,0,119448,0,.65843,0,596839,821.376,53184.3,1480250,117645,5.34498,,,,0,,0,0,0,,0,,0,,0,0,,,0,0,0
M1,22,2200,,34.6835906313,62.018349,13726.5111816,.197955,.238881,.320653,.241143,.137271,.358151,226418,46179,.0948228,.0327214,497.855,60.706787,0,71472.7,72620.10000000001,38965.2,153709,14475.6,108573,53839.1,136671,189952,0,0,4073.03,0,130418,12.8125,0,0,434142,6939.07,84801.10000000001,1284130,80433,39.2406,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
M1,23,2300,,35.1703099827,62.295082,13710.7280762,.199621,.239003,.320614,.240393,.134682,.359535,233470,46362.7,.0942871,.0327197,447.061,59.717991,0,157513,57276.6,27654.8,158676,11952.4,124182,45953.5,124776,207231,0,0,1874.51,0,163808,5650.27,0,0,333111,25756.4,97598.89999999999,1107420,94181.8,2204.81,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,24,2400,,35.2797340886,62.192982,13903.6751645,.199623,.239003,.3203,.240414,.134682,.359535,229708,46562.4,.0942871,.0327134,419.189,78.468109,0,282447,62347.3,44847.5,158150,9083.219999999999,151726,43097.1,108326,206802,0,0,350.472,0,192475,17348.9,4.24967,0,220394,48756.6,88113.7,1003500,115161,7988.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,25,2500,,34.8214881239,61.99115,13973.052045,.199066,.237203,.319915,.243182,.129593,.363868,232459,46812.9,.0936425,.0327088,416.112,111.60374,0,446514,50675.7,65236.2,153579,6642.87,144616,48945.6,90825.3,175771,0,0,.0953068,0,182478,23400.9,4616.6,31.7385,115137,92465.2,75728.39999999999,1017640,116930,15372.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,26,2600,,34.6182479971,62.659573,13946.2620785,.198536,.240932,.319198,.24052,.124903,.405643,231699,46799.1,.0950051,.0343513,436.567,150.50026,0,639478,47149.5,75721.8,149254,4619.45,115460,61599,75692.7,133364,0,0,378.383,0,157059,19333.1,17504.9,8207.43,58751,126026,81681.3,1052650,141193,25702,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,27,2700,,35.0608264809,61.939655,13884.4300781,.201407,.237044,.319893,.241627,.128909,.396063,233104,47211.6,.0903572,.0298285,481.113,195.7475,0,931465,76858.8,82514.10000000001,152208,2509.55,97363.5,77163.8,63413.4,102057,0,426.13,1839.23,0,127149,8176.63,26002.1,26793.3,58026.5,120683,88270.89999999999,1178740,205738,39652.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,28,2800,,35.3694623728,61.834862,13821.4735814,.205715,.239023,.317952,.237032,.124003,.411287,236652,47101.5,.089877,.0520857,534.5309999999999,237.42159,0,1328200,107484,93811.89999999999,157868,771.701,103765,93407.10000000001,51754.1,111352,0,13019.2,3826.48,0,128369,191.471,24123.8,40570.2,91749.7,80863.2,90300.60000000001,1261770,273146,54384.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,29,2900,Les Sablons,35.6127369751,62.682926,13789.7132324,.205736,.239118,.317856,.236838,.123931,.412067,233324,46976,.0899647,.0524218,585.585,263.82739,0,1726480,109256,100955,159572,12.0515,116787,107927,41683.5,117497,0,32829.8,5845.73,0,135914,0,12908.8,41661,124917,33887.1,90881.60000000001,1288040,286827,67798.89999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,30,3000,,35.8224793145,62.405064,13727.6180176,.208428,.23799,.315876,.236048,.115411,.423763,236736,47076.8,.0907295,.0503425,625.9450000000001,266.36362,0,2220590,86190.89999999999,88631.2,157035,0,139401,118241,33577.5,111291,0,45246.8,7497.65,0,143850,0,1608.89,29304.4,146202,4308.76,83715.60000000001,1295700,229010,82163.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,31,3100,,36.4178100665,62.294117,13674.5313477,.207885,.247046,.318617,.224631,.0893359,.474673,236407,46302.8,.0941025,.0329527,644.515,245.27144,0,3049930,61340.9,81862.3,149641,0,147416,122054,27107.8,90202.7,0,43533.7,8517.99,0,163473,0,0,10645,157162,0,70961.8,1186310,120521,105912,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,32,3200,,36.7495342041,62.330097,13582.1089729,.206101,.263589,.318074,.210852,.0850245,.524836,235178,45551.8,.0964316,.0343988,625.2910000000001,208.30701,0,4344220,61718.8,75235.60000000001,138385,0,141032,117624,20765.2,71582,913.732,28528.4,8757.959999999999,0,168042,0,0,115.652,220352,0,53730.7,1122490,48048.6,136158,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,33,3300,,37.1507184676,62.596153,13423.2841222,.195759,.279823,.322897,.200961,.0761539,.612291,237190,44854.6,.111497,.0132669,561.2569999999999,164.40829,0,6095180,78393.7,61967.2,125476,0,129279,105244,15588.3,44328.7,8379.629999999999,8873.530000000001,8180.64,0,137509,0,0,0,363251,0,42090.2,1184210,60348.1,168355,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,34,3400,,37.3724498736,62.074467,13116.5507812,.186992,.291168,.322616,.199169,.050533,.67981,239885,44362.5,.118735,.00964638,454.541,118.57945,4513.51,8609060,74914,40249.3,112206,0,92062.89999999999,88691.10000000001,14708.3,19455,14239.8,10.4532,6846.13,0,85398.10000000001,0,0,0,455862,1422.49,40202.2,1261520,106112,196281,,0,0,0,0,0,0,0,0,0,6.85304,0,0,0,0,0,0,0,0,0
M1,35,3500,,37.7214148333,61.132076,12693.1299316,.179207,.305514,.319109,.195739,.0284798,.762259,239424,43990.1,.123087,.00658146,351.71,83.221161,25532.7,11082800,54101.3,20850.8,99092.2,216.92,48705.1,73375.89999999999,17840,2577.16,13174.1,0,4986.53,0,29988.2,0,0,0,433152,4550.58,40094,1353760,141503,214993,,0,0,0,0,0,0,204.59,0,0,2841.72,1125.6,0,182.872,0,978.679,0,0,0,0
