line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
RE,134,13400,Rosny-Bois-Perrier,63.0761104031,71.666664,,.296029,.282613,.300124,.109578,.238001,.180214,84296.89999999999,18897.7,.208265,.390025,32.8186,5.1199398,,,36157,2357.08,13692.7,1799.72,0,29749.5,29692.7,0,0,0,0,0,65.2077,0,0,0,44769,0,.599409,921365,46362.8,11267.2,,,,,,,,,,,,,,,,,,,,
RE,135,13500,,63.0090351525,65,,.293533,.281556,.299375,.116394,.19749,.194588,85150.5,19135.8,.216044,.417516,28.5729,18.972799,,,35554.3,0,10034.1,1137.38,0,23799.2,26156.3,0,0,0,0,0,.484579,0,0,0,9464.790000000001,0,0,785376,41067,14664,,,,,,,,,,,,,,,,,,,,
RE,136,13600,,63.4207959165,63.75,,.279741,.289373,.301859,.121148,.195737,.241331,81663,19357.3,.212979,.371863,24.5222,53.067299,,,26656.8,0,6360.62,482.104,0,17449.4,21494.6,0,0,0,0,0,16.8829,0,0,0,1725.14,0,3.36946,638966,27965.5,19647.5,,,,,,,,,,,,,,,,,,,,
RE,137,13700,,64.3565941068,61.07143,,.264174,.29346,.305267,.128917,.212393,.244984,77611.8,19989.8,.183875,.300752,25.5562,118.294,,,13573.1,0,3223.97,86.4395,0,11596.9,17112.1,0,0,0,0,0,0,0,0,0,15723.4,0,350.84,688600,11869.6,24277.2,,,,,,,,,,,,,,,,,,,,
RE,138,13800,,65.6533643602,64.444443,,.256365,.285058,.311694,.139702,.201358,.302142,75935,20635,.162048,.25274,34.9059,195.41499,,,2282.82,0,1142.28,0,0,7487.13,13997.6,0,0,0,0,0,0,0,0,0,45934.8,0,9227.6,906779,820.319,27989.7,,,,,,,,,,,,,,,,,,,,
RE,139,13900,,67.3670853065,60.833332,,.249294,.284832,.313494,.145631,.206839,.336702,76391.3,21475.7,.138368,.189369,54.4423,274.56601,,,0,0,169.612,0,0,5043.12,13230,0,0,0,0,0,548.796,0,69.3142,0,74357.10000000001,0,23929.6,1166030,0,29685.6,,,,,,,,,,,,,,,,,,,,
RE,140,14000,,69.11484671079999,64.583336,,.242279,.285805,.314094,.149981,.21664,.368512,77983.89999999999,22080.3,.125353,.153283,68.6566,402.50101,,,0,0,0,0,7.0958,4061.59,15342.4,0,0,0,0,0,3557.34,0,6954.8,0,87324.3,0,34852.4,1387900,103.265,28235.9,,,,,,,,,,,,,,,,,,,,
RE,141,14100,,69.200734516,63.846153,,.237572,.286852,.313053,.152863,.23549,.397197,77895.2,22703.9,.113055,.124461,69.20050000000001,614.07202,,,0,1958.87,0,0,1878.64,4446.02,18858.7,1210.66,0,0,0,0,9171.540000000001,0,20900.7,0,82396.8,0,37690.7,1560980,1737.29,23843.5,,,,,,,,,,,,,,,,,,,,
RE,142,14200,,69.060041373,64.166664,,.237459,.289306,.312343,.150636,.233686,.44675,79937.89999999999,22911.8,.119847,.123584,63.4145,858.21399,,,0,14310.9,0,0,15666.9,5537.95,22984,13408.3,0,0,0,0,18683.7,0,34459.6,0,64109.8,0,37140,1736510,9294.17,17618.7,,,,,,,,,,,,,,,,,,,,
RE,143,14300,,71.14233413469999,60,,.231391,.292778,.314009,.15053,.263345,.473769,80205.39999999999,24303.2,.106795,.0820777,67.37479999999999,1065.87,,,2730.54,32073.2,0,0,36330.3,7045.06,26906,34477.6,0,0,0,0,27953.7,0,42776.7,0,45569.6,0,35528.7,1855500,28694.8,10832.3,,,,,,,,,,,,,,,,,,,,
